0,252,82,49.95,0
0,181,82,29.95,0
1,81,0,23.65,0
1,139,170,32.98,1
0,200,205,69.95,1
1,200,166,31.51,1
1,200,166,11.51,1
1,159,180,29.12,1
1,159,180,9.12,1
1,287,80,16.97,0
1,279,367,39.8,1
1,179,367,19.8,1
0,99,207,29.95,1
0,243,234,66.98,1
0,242,234,46.98,1
1,446,200,36.29,0
1,311,23,16.29,0
0,200,100,29.95,1
0,100,86,9.95,1
0,471,246,42.77,0
0,442,238,69.95,0
0,453,200,60.5,0
0,486,382,97.78,1
0,200,334,77.78,1
0,100,53,74.96,1
1,100,21,20.66,1
1,100,5,0.66,1
0,381,130,54.95,0
0,281,100,34.95,0
1,173,259,23.01,1
1,100,172,3.01,1
0,406,100,89.73,0
0,266,324,34.96,1
1,50,139,26.72,1
0,360,392,94.95,0
0,273,251,48.85,1
1,200,251,24.14,1
1,196,251,4.14,1
1,73,56,29.54,1
1,142,29,26.88,0
0,276,191,76.56,0
1,243,0,33.3,0
0,455,294,54.95,0
0,455,294,34.95,0
0,458,239,54.95,0
1,376,0,29.34,0
1,361,0,28.06,0
0,381,398,54.95,1
0,125,298,34.95,1
0,498,363,74.95,0
0,470,338,54.95,0
0,205,113,34.95,0
0,432,449,94.95,1
0,200,449,54.95,1
1,200,449,39.98,1
1,200,449,19.98,1
0,100,434,70.72,1
1,30,200,26.94,1
0,363,453,94.95,0
0,249,191,74.95,0
0,244,96,54.95,0
0,226,38,34.95,0
1,242,292,38.5,1
1,395,420,19.4,1
1,100,178,36.43,1
0,375,381,54.95,0
0,375,381,34.95,0
0,348,257,14.95,0
0,478,486,54.95,0
0,478,486,34.95,0
0,323,184,71.39,1
1,94,92,32.17,1
1,94,92,12.17,1
0,456,356,94.95,0
0,456,356,74.95,0
0,456,356,54.95,0
0,456,356,34.95,0
0,356,85,14.95,0
0,272,100,14.95,0
1,184,242,39.12,1
1,184,242,19.12,1
0,479,357,94.95,0
0,479,357,74.95,0
0,479,357,54.95,0
0,479,357,34.95,0
0,465,357,14.95,0
0,470,339,79.23,1
0,470,339,59.23,1
0,470,266,39.23,1
1,270,132,33.84,1
1,270,132,13.84,1
0,498,449,94.95,1
0,498,449,74.95,1
0,498,449,54.95,1
0,498,449,34.95,1
0,198,100,14.95,1
1,198,100,26.45,1
1,100,54,19.87,1
0,200,427,74.95,1
1,100,366,35.77,1
1,357,0,20.91,0
0,495,423,85.91,1
0,264,250,65.91,1
1,238,241,24.48,1
1,238,241,4.48,1
0,200,403,54.95,1
1,200,403,21.08,1
1,100,332,1.08,1
0,100,389,74.95,1
1,100,389,22.55,1
1,100,389,2.55,1
0,483,485,94.95,1
0,262,212,74.95,1
1,183,212,37.98,1
0,399,443,94.95,1
0,99,327,74.95,1
1,99,228,25.48,1
0,472,491,74.95,1
0,200,391,54.95,1
1,200,391,20.44,1
1,100,391,0.44,1
0,270,396,44.96,1
1,170,309,24.9,1
1,141,169,4.9,1
0,200,371,34.95,1
1,100,368,30.15,1
0,494,488,74.95,1
1,200,130,30.99,1
0,448,339,74.95,1
0,100,77,54.95,1
0,372,323,34.95,0
0,364,255,74.95,0
0,364,200,54.95,0
0,335,200,34.95,0
0,323,73,14.95,0
1,100,389,26.59,1
1,100,389,6.59,1
0,422,496,94.95,0
0,242,200,74.95,0
0,242,172,54.95,0
0,242,100,34.95,0
1,100,349,37.73,1
1,100,349,17.73,1
0,2,71,27.03,1
1,2,71,28.36,1
0,56,279,74.94,1
1,72,13,24.84,1
0,200,336,74.94,1
0,497,445,94.95,0
0,497,445,74.95,0
0,388,201,54.95,0
0,235,91,34.95,0
1,290,207,38.74,1
1,100,159,18.74,1
0,378,200,54.94,0
0,156,100,34.94,0
0,201,433,74.94,0
0,132,126,54.94,0
0,94,78,34.94,0
0,94,78,14.94,0
0,479,289,94.94,0
0,479,100,74.94,0
0,100,172,34.95,1
1,298,322,26.75,1
1,298,322,6.75,1
0,323,406,68.97,0
0,446,497,74.95,1
1,346,497,33.64,1
1,246,475,13.64,1
1,200,294,27.52,1
1,200,294,7.52,1
1,97,263,39.02,1
1,97,263,19.02,1
0,478,406,70.94,1
0,362,330,50.94,1
0,262,330,30.94,1
1,100,330,35.53,1
1,144,200,11.49,1
0,496,490,74.91,1
0,496,490,54.91,1
0,342,357,34.91,1
1,187,183,39.23,1
1,187,157,19.23,1
0,441,100,54.91,0
0,143,200,74.91,0
0,43,100,54.91,0
0,43,100,34.91,0
1,200,343,26.81,1
1,173,277,6.81,1
0,498,386,84.16,1
0,498,286,64.16,1
0,108,178,44.16,1
0,25,166,24.16,1
1,25,166,27.76,1
1,8,166,7.76,1
0,367,394,54.91,1
0,263,256,34.91,1
1,200,235,24.02,1
1,200,235,4.02,1
0,468,458,94.91,1
0,268,455,74.91,1
0,200,289,54.91,1
0,200,258,34.91,1
1,200,258,24.52,1
1,200,258,4.52,1
1,364,238,27.79,1
1,64,100,7.79,1
0,315,484,74.91,1
0,315,484,54.91,1
1,158,462,39.84,1
1,158,439,19.84,1
0,114,135,41.75,1
1,14,79,38.77,1
0,346,200,74.91,0
0,264,24,54.91,0
0,264,24,34.91,0
1,192,120,36.12,0
1,156,0,16.12,0
0,200,248,70.98,1
0,200,103,14.91,0
1,109,88,32.27,0
1,109,0,12.27,0
0,200,163,74.91,0
0,200,63,54.91,0
0,358,100,74.91,0
0,206,83,69.02,0
0,100,45,49.02,0
1,100,209,34.78,1
1,100,209,14.78,1
0,472,434,74.91,1
0,472,434,54.91,1
0,472,434,34.91,1
0,113,325,14.91,1
0,387,200,54.91,0
0,387,200,34.91,0
0,197,100,14.91,0
0,310,38,74.94,0
0,211,41,34.95,0
0,421,198,94.94,0
0,499,376,94.94,1
1,498,376,21.67,1
1,254,0,1.67,1
0,151,287,94.95,1
1,100,247,32.94,1
1,100,247,12.94,1
0,379,451,74.94,1
0,337,451,54.94,1
0,86,251,34.94,1
0,473,100,94.94,0
0,373,100,74.94,0
0,433,491,74.95,1
0,433,491,54.95,1
0,279,488,39.58,1
1,279,488,20.05,1
1,279,488,0.05,1
0,499,440,94.94,0
1,78,146,9.12,1
0,390,274,34.94,0
0,406,251,50.85,1
1,200,251,28.34,1
0,396,290,75.47,0
0,249,172,55.47,0
0,462,389,94.94,0
0,438,479,94.94,1
0,438,479,74.94,1
1,100,395,38.9,1
1,100,395,18.9,1
1,100,302,39.3,1
0,399,291,74.95,1
1,199,206,20.22,1
1,99,125,0.22,1
0,375,239,14.94,1
1,200,108,28.9,1
0,200,179,74.94,1
0,100,179,54.94,1
0,100,79,34.94,1
0,100,28,14.59,1
0,264,171,14.94,0
1,173,317,13.96,1
0,299,238,54.94,1
1,299,180,28.07,1
1,74,80,8.07,1
0,174,297,54.94,1
0,174,297,34.94,1
0,381,370,94.96,0
0,355,100,54.96,0
0,473,340,74.96,0
0,288,226,54.96,0
0,398,473,94.95,1
0,398,465,74.95,1
0,398,395,54.95,1
0,24,139,34.95,1
1,200,198,17.94,1
1,200,325,38.37,1
1,100,227,18.37,1
1,265,365,31.41,1
1,200,365,11.41,1
1,65,200,23.65,1
0,349,336,38.45,0
0,417,455,94.95,1
0,200,256,14.96,1
1,200,256,24.81,1
1,200,200,4.81,1
0,395,200,74.95,0
0,295,200,54.95,0
1,295,200,32.9,0
1,267,0,12.9,0
0,397,401,74.95,1
0,100,401,54.95,1
1,100,345,33.48,1
0,282,443,95.09,1
0,269,445,74.96,1
0,200,150,14.95,1
0,234,217,74.95,1
0,151,195,54.95,1
1,100,139,33.06,1
0,289,222,14.96,0
0,397,386,91.81,0
0,397,386,71.81,0
0,370,296,51.81,0
0,370,296,31.81,0
0,370,196,11.81,0
1,116,0,21.47,0
0,232,100,14.95,0
0,444,199,73.84,0
0,490,428,74.95,1
0,390,428,54.95,1
0,290,344,34.95,1
1,100,254,36.38,1
1,100,198,16.38,1
0,372,100,34.95,0
0,355,291,74.92,0
1,265,277,25.12,0
0,208,87,14.93,0
0,407,206,94.94,0
0,407,206,74.94,0
0,407,101,54.94,0
0,495,427,74.93,1
0,495,427,54.93,1
0,95,158,34.93,1
1,95,158,31.52,1
1,95,158,11.52,1
0,200,324,54.93,1
0,100,324,34.93,1
1,100,324,22.45,1
1,100,324,2.45,1
0,100,144,54.94,1
1,89,137,26.27,1
0,297,378,74.94,1
1,197,357,24.66,1
1,197,279,4.66,1
0,100,234,64.92,1
0,292,200,74.94,0
1,192,200,39.91,0
1,92,76,19.91,0
1,200,266,20,1
1,100,355,35.43,1
0,358,399,94.93,1
0,258,398,74.93,1
1,158,320,35.59,1
0,198,200,74.94,0
1,100,74,15.9,1
0,240,438,74.94,1
0,140,239,54.94,1
1,140,239,30.8,1
0,447,100,92.41,0
0,447,100,72.41,0
0,347,71,52.41,0
0,460,200,94.94,0
0,260,200,74.94,0
0,257,119,34.94,1
1,257,113,29.3,1
0,194,100,54.93,1
0,100,6,74.93,0
1,100,0,22.68,0
0,12,262,54.92,1
0,6,321,67.66,1
0,461,496,94.94,0
0,446,496,74.94,0
0,446,496,54.94,0
0,446,496,34.94,0
0,322,131,14.94,0
0,239,172,94.95,0
0,239,159,74.95,0
0,216,87,54.95,0
0,116,87,34.95,0
1,77,87,27.74,0
0,393,422,74.95,0
1,471,364,35.59,1
1,100,197,15.59,1
0,375,100,14.91,0
0,186,258,82.15,1
0,418,499,74.93,1
0,418,499,54.93,1
0,418,499,34.93,1
1,290,399,39.94,1
1,4,199,19.94,1
0,200,137,74.98,1
0,100,147,20.84,1
0,319,199,34.93,0
0,219,199,14.93,0
1,298,388,26.97,1
1,298,388,6.97,1
1,100,220,36.84,1
1,100,220,16.84,1
0,284,210,74.91,1
0,284,210,54.91,1
1,284,210,30.8,1
1,184,210,10.8,1
0,200,382,63.49,1
0,200,280,43.49,1
0,200,280,23.49,1
1,100,198,38.31,1
0,242,200,74.97,0
1,93,100,37.1,0
1,119,0,34.87,0
1,200,275,37.53,1
1,200,275,17.53,1
0,209,330,74.96,1
0,209,330,54.96,1
0,209,330,34.96,1
1,100,199,13.05,1
0,100,157,35.55,1
0,140,469,74.91,1
0,108,469,54.91,1
0,108,469,34.91,1
1,40,469,20.8,1
1,40,469,0.8,1
0,200,311,54.96,1
1,100,311,29.03,1
1,208,200,21.3,0
0,246,464,34.95,1
1,100,386,31.07,1
0,200,293,74.96,1
0,171,244,54.96,1
0,358,473,74.97,1
0,358,473,54.97,1
0,358,376,34.97,1
1,258,234,36.8,1
1,31,234,16.8,1
0,409,288,34.95,1
0,100,52,14.95,1
0,217,212,54.89,0
1,100,142,25.81,0
1,3,0,5.81,0
0,484,382,54.9,0
0,455,355,34.9,0
1,331,378,36.32,0
1,146,39,16.32,0
0,424,418,74.9,0
0,424,418,54.9,0
0,424,324,34.9,0
0,350,100,14.9,0
0,341,71,34.91,0
0,241,71,14.91,0
1,241,0,34.16,0
0,246,110,74.9,0
0,369,498,74.9,1
0,369,459,54.9,1
0,369,459,34.9,1
0,323,409,14.9,1
1,129,180,27.95,1
1,29,60,7.96,1
1,200,389,18.92,1
0,406,422,74.91,1
0,387,422,54.91,1
0,387,422,34.91,1
0,365,322,14.91,1
1,98,177,29.47,1
1,92,98,9.47,1
0,100,267,14.89,1
1,100,267,23.25,1
0,457,474,93.97,0
1,445,258,31.19,0
0,316,209,14.91,0
1,216,0,31.68,0
0,327,355,74.9,1
1,227,152,31.23,1
1,185,105,11.23,1
0,219,107,74.9,0
0,411,100,74.9,0
0,499,318,94.91,1
0,499,318,74.91,1
0,499,318,54.91,1
0,325,318,34.91,1
0,100,200,54.9,1
0,100,200,34.9,1
1,100,200,26.87,1
1,222,286,19.69,1
0,414,133,41.38,0
0,268,397,74.91,1
0,231,297,54.91,1
0,231,297,34.91,1
0,231,297,14.91,1
0,201,200,54.9,1
0,96,200,34.9,1
0,96,148,14.9,1
0,204,234,74.94,1
0,4,35,54.94,1
1,4,35,36.61,1
1,4,35,16.61,1
0,298,280,54.96,1
0,188,280,34.96,1
1,98,175,34.36,1
1,98,175,14.36,1
0,397,272,74.96,0
0,200,498,74.96,1
0,200,498,54.96,1
1,117,401,27.72,1
0,393,351,34.96,1
0,100,297,27.84,1
1,100,297,21.45,1
1,100,297,1.45,1
0,69,179,54.95,1
0,10,139,34.95,1
0,471,200,34.95,0
0,200,313,19.23,1
1,100,313,27.11,1
0,310,319,94.95,0
0,310,319,74.95,0
0,123,55,54.95,0
0,230,392,94.95,1
0,230,392,74.95,1
0,200,316,54.95,1
1,200,303,9.92,1
0,200,347,48.97,1
1,200,347,29.91,1
1,100,247,9.91,1
0,272,101,14.95,0
0,454,436,69.27,0
0,267,92,49.27,0
1,376,288,36.85,0
1,303,0,16.85,0
0,479,321,79.49,1
0,478,307,59.49,1
0,399,192,39.49,1
0,200,99,19.49,1
0,476,310,74.95,0
0,291,100,54.95,0
0,462,323,94.96,0
0,262,100,74.96,0
0,100,220,90.77,1
0,50,351,74.93,1
0,139,109,34.95,1
0,456,286,18.06,0
1,7,325,31.05,1
1,7,325,11.05,1
0,200,348,74.94,1
1,100,266,29.29,1
0,200,200,65.12,1
0,319,264,54.94,0
0,319,204,34.94,0
1,484,291,35.15,0
0,470,393,34.94,1
1,270,273,27.63,1
0,383,260,74.94,0
0,383,260,54.94,0
0,320,160,34.94,0
0,183,60,14.94,0
1,155,0,26.74,0
1,251,210,39.31,1
0,98,138,54.94,0
1,39,32,25.62,0
0,273,178,74.94,0
0,273,178,54.94,0
0,340,153,70.18,0
1,100,402,30.77,1
1,100,389,10.77,1
1,311,379,32.92,1
1,198,179,12.92,1
0,228,279,74.94,1
0,228,279,54.94,1
0,128,279,34.94,1
0,360,399,54.93,1
0,159,155,34.93,1
0,57,32,14.94,1
1,60,200,38.78,1
1,60,200,18.78,1
0,471,100,74.94,0
0,471,100,54.94,0
0,471,482,93.7,1
0,294,382,73.7,1
0,275,282,53.7,1
0,275,282,33.7,1
1,275,282,25.46,1
1,275,282,5.46,1
0,373,200,54.94,0
0,100,395,74.94,1
0,391,386,54.95,1
0,365,386,34.95,1
1,365,386,22.19,1
1,365,386,2.19,1
0,361,477,94.96,1
0,286,472,74.96,1
0,186,330,54.96,1
1,34,257,22.48,1
0,366,463,54.95,0
0,366,363,34.95,0
0,265,178,14.95,0
1,265,178,24.95,0
1,290,267,32.48,1
1,290,267,12.48,1
1,116,68,38.13,1
1,16,68,18.13,1
0,200,472,74.95,1
1,147,66,33.99,1
1,127,44,13.99,1
0,481,374,74.95,0
0,481,374,54.95,0
0,454,76,34.95,0
1,174,158,31.72,0
1,200,0,21.83,0
0,222,292,54.95,0
1,170,192,22.5,0
0,373,100,74.95,0
0,373,100,54.95,0
0,100,248,78.45,1
0,240,1,34.95,0
0,279,245,94.95,1
1,279,195,24.83,1
0,311,478,74.95,1
0,211,431,54.95,1
0,211,431,34.95,1
0,211,431,14.95,1
1,211,431,23.25,1
1,211,431,3.25,1
0,200,144,34.95,1
1,100,144,24.24,1
1,371,168,36.56,0
1,173,0,16.56,0
0,479,484,54.95,1
0,479,484,34.95,1
0,200,370,14.95,1
1,200,370,31.58,1
1,200,370,11.58,1
0,5,76,54.95,1
0,5,76,34.95,1
0,5,37,14.95,1
0,482,380,74.95,1
0,482,379,54.95,1
0,344,200,92.29,1
0,344,200,72.29,1
1,344,200,32.66,1
0,471,347,74.95,0
1,100,27,36.07,0
1,100,0,16.07,0
0,364,361,74.95,1
0,364,361,54.95,1
0,364,361,34.95,1
1,100,250,5.9,1
0,449,100,74.95,0
1,142,13,26.02,0
0,321,383,85.25,1
0,308,363,65.25,1
1,79,199,39.35,1
1,29,91,19.35,1
0,373,448,94.94,0
0,373,348,74.94,0
0,373,348,54.94,0
0,373,200,34.94,0
0,499,456,54.95,1
1,343,357,39.51,1
0,280,200,8.23,1
1,280,179,27.28,1
1,100,157,7.28,1
1,200,28,38.47,0
0,493,376,87.33,0
0,493,376,67.33,0
0,493,376,47.33,0
0,493,376,27.33,0
0,144,375,74.93,1
1,13,361,23.5,1
1,13,361,3.5,1
0,385,313,88.14,0
0,449,477,94.95,1
0,362,349,14.95,1
0,475,396,54.95,0
0,495,454,74.95,0
0,421,354,54.95,0
0,421,354,34.95,0
0,421,255,14.95,0
1,391,195,26.82,0
1,218,0,6.82,0
0,452,464,34.95,1
1,200,292,35.98,1
1,200,206,15.98,1
1,200,99,30.99,1
0,474,402,94.95,1
0,100,65,14.95,1
1,200,200,36.8,1
1,200,200,16.8,1
0,211,99,14.95,0
0,362,370,74.95,0
0,218,200,54.95,0
0,218,68,34.95,0
1,128,0,35.45,0
0,152,151,84.95,1
1,152,102,25.31,1
1,52,5,5.31,1
0,473,416,94.95,1
0,173,397,74.95,1
0,100,297,54.95,1
1,100,297,26.28,1
1,100,297,6.28,1
0,171,339,54.95,1
0,435,458,74.95,0
0,435,458,54.95,0
0,435,458,34.95,0
0,235,172,14.95,0
1,214,32,23.12,0
0,469,277,96.66,0
0,392,362,74.95,0
0,445,424,34.95,0
0,445,197,14.95,0
0,258,145,74.95,0
1,144,33,20.2,0
0,200,214,54.95,0
0,387,242,54.95,0
0,387,242,34.95,0
0,100,68,76.36,1
0,100,68,56.36,1
1,100,54,35.96,1
0,278,57,54.83,0
0,278,57,34.83,0
0,178,57,14.83,0
0,456,387,94.84,0
0,456,387,74.84,0
0,437,287,54.84,0
1,218,211,38.2,0
1,218,0,18.16,0
0,419,415,94.87,0
0,419,415,74.87,0
0,468,328,74.83,0
0,335,200,54.83,0
1,271,199,25.66,0
1,260,0,5.63,0
0,354,391,74.86,0
0,353,391,54.86,0
0,353,391,34.82,0
0,106,185,14.82,0
1,54,5,29.99,0
0,386,431,54.84,1
0,386,329,34.84,1
0,200,178,14.85,0
0,442,352,34.86,1
1,342,352,36.29,1
1,100,308,16.29,1
0,217,479,74.88,1
1,324,81,36.16,0
1,243,0,16.16,0
0,472,394,74.85,0
0,372,380,54.85,0
1,228,130,38.61,0
1,165,0,18.61,0
0,389,331,54.88,1
1,89,199,37.87,1
1,89,199,17.87,1
0,267,377,74.88,1
0,267,377,54.88,1
0,267,377,34.88,1
1,200,329,35.16,1
1,39,152,15.16,1
1,224,367,34.33,1
0,367,378,34.89,1
1,167,227,37.12,1
0,402,348,94.92,1
0,166,261,74.92,1
0,295,253,74.83,0
0,293,136,54.83,0
0,293,136,34.83,0
1,193,0,38.04,0
0,297,422,54.83,1
1,297,422,24.23,1
1,297,422,4.23,1
0,381,376,94.86,0
0,323,218,74.86,0
0,281,218,54.86,0
1,281,218,24.23,0
1,100,0,4.23,0
0,478,100,74.88,0
0,248,99,54.89,0
1,200,175,39,1
1,100,174,19,1
0,336,255,94.91,1
0,336,255,74.91,1
0,100,155,54.91,1
0,100,155,34.91,1
1,100,100,32.54,1
0,439,441,94.91,1
0,439,425,74.91,1
0,417,425,54.91,1
0,283,390,34.91,1
0,191,390,14.91,1
1,191,390,23.12,1
1,376,297,0.73,1
0,399,200,94.95,0
0,305,98,74.95,0
0,387,411,94.95,1
0,387,369,74.95,1
0,387,338,54.95,1
1,287,257,31.71,1
1,100,228,11.71,1
1,446,0,23.23,0
0,373,389,31.61,1
0,475,285,54.95,0
0,148,17,34.95,0
1,200,395,9.33,1
0,473,428,94.95,0
0,391,228,74.95,0
0,384,28,54.95,0
0,487,361,94.48,0
0,284,235,74.48,0
0,166,105,54.48,0
0,166,70,34.48,0
0,166,70,14.48,0
1,159,329,37.02,1
1,159,329,17.02,1
0,386,159,72.26,0
0,386,100,52.26,0
0,386,100,32.26,0
0,423,391,54.95,1
0,385,243,96.23,1
1,385,167,30.37,1
1,63,63,10.37,1
0,281,252,94.95,0
0,181,252,74.95,0
0,130,52,54.95,0
0,130,42,34.95,0
1,274,284,36.91,1
0,216,57,34.94,1
0,165,19,14.94,1
1,395,241,38.52,0
1,170,36,18.52,0
0,371,399,34.94,1
1,248,308,33.47,1
1,248,308,13.47,1
0,354,297,54.95,0
0,354,297,34.95,0
0,293,100,14.95,0
0,200,96,54.94,1
0,16,56,34.94,1
0,443,458,74.95,1
1,43,416,37.17,1
0,462,493,74.95,0
0,423,393,54.95,0
0,348,193,34.95,0
0,348,193,14.95,0
0,481,498,54.94,1
0,481,498,34.94,1
1,181,349,39.92,1
1,100,249,19.92,1
0,499,496,92.82,1
0,399,305,72.82,1
0,399,305,52.82,1
0,342,101,34.94,0
0,342,45,14.94,0
0,466,440,94.94,0
0,455,480,34.94,0
0,436,199,14.94,0
0,449,308,94.95,0
0,413,308,74.95,0
0,413,208,54.95,0
0,242,102,34.95,0
1,242,98,26.52,0
0,462,156,84.94,0
0,462,156,64.94,0
0,462,100,44.94,0
0,462,100,24.94,0
0,492,386,94.95,0
0,492,386,74.95,0
0,411,168,54.95,0
0,360,207,54.94,0
1,335,111,36.16,0
1,56,56,8.05,0
0,154,159,74.93,1
0,421,397,14.93,1
0,100,360,59.14,1
0,498,487,54.94,1
0,200,236,34.94,1
1,194,126,32.96,1
0,162,170,14.93,1
1,162,140,22.09,1
0,460,414,94.93,0
0,360,414,74.93,0
0,360,414,54.93,0
0,113,156,34.93,0
0,80,19,14.93,0
0,450,200,71.76,0
0,406,100,51.76,0
0,453,286,94.94,0
0,475,432,94.94,0
0,475,332,74.94,0
0,475,332,54.94,0
0,375,157,34.94,0
1,251,274,33.09,1
1,251,129,13.09,1
0,450,200,94.96,0
1,133,306,35.17,1
1,2,206,15.17,1
0,331,473,72.26,1
0,331,445,52.24,1
0,231,382,32.24,1
0,31,275,12.24,1
1,31,275,22.85,1
1,31,214,2.85,1
0,117,350,74.86,1
1,117,350,38.49,1
1,117,350,18.49,1
0,442,200,74.92,0
0,442,200,54.88,0
0,61,200,74.95,1
0,444,432,74.91,1
0,339,432,54.91,1
0,200,432,34.91,1
1,100,384,32.26,1
0,100,100,14.89,0
1,100,0,34.65,0
0,391,493,34.9,1
1,172,427,28.91,1
1,172,284,8.91,1
0,419,363,93.61,1
0,219,341,73.61,1
1,219,341,21.46,1
1,219,341,1.46,1
0,200,276,34.89,1
1,200,276,22.53,1
1,200,276,2.53,1
0,200,383,94.92,1
0,200,383,74.92,1
0,200,383,54.92,1
1,200,383,35.88,1
1,200,383,15.88,1
0,200,498,100.59,1
0,251,315,74.92,1
0,412,314,74.93,1
1,212,275,27.25,1
1,131,275,7.25,1
0,399,460,74.91,1
0,199,170,54.91,1
0,83,100,34.91,1
1,83,35,37.38,1
0,374,184,54.91,0
0,374,100,34.89,0
0,274,100,14.89,0
1,197,163,18.67,1
0,140,99,42.81,0
1,140,99,24.51,0
1,113,0,4.51,0
0,334,332,94.91,0
0,332,160,74.91,0
0,332,100,54.91,0
0,332,100,34.91,0
0,276,200,74.95,1
0,276,200,54.95,1
0,88,72,34.95,1
0,366,278,54.95,1
0,366,278,34.95,1
0,216,78,14.95,1
1,100,53,20.59,1
0,163,177,34.95,0
1,163,177,31.69,0
1,137,0,11.69,0
0,272,67,34.96,0
0,257,311,74.95,1
1,100,191,30.33,1
1,48,171,10.33,1
0,486,477,94.95,1
0,387,331,74.95,1
0,387,331,54.95,1
0,387,331,34.95,1
0,387,331,14.95,1
0,292,331,74.95,1
0,220,286,54.95,1
0,28,177,34.95,1
0,9,406,54.95,1
0,415,429,94.95,0
0,415,429,74.95,0
0,415,429,54.95,0
1,190,200,39.77,0
1,131,100,19.77,0
0,368,80,54.95,0
1,236,58,30.93,0
1,227,0,10.93,0
0,221,22,54.95,0
1,222,75,39.11,0
1,100,0,19.11,0
0,282,472,80.73,1
0,385,80,74.95,0
0,385,80,54.95,0
0,200,81,14.95,1
0,207,405,34.95,1
1,100,385,33.73,1
1,89,301,13.73,1
0,46,139,82.02,1
1,46,139,21.82,1
1,16,442,15.52,1
0,479,476,94.95,0
0,479,429,74.95,0
0,474,389,54.95,0
0,474,289,34.95,0
0,309,171,74.95,0
0,309,171,54.95,0
0,309,171,34.95,0
1,209,73,37.59,0
1,375,223,31.88,1
1,200,12,11.88,1
1,147,268,29.19,1
0,439,334,54.84,1
0,366,211,34.84,1
1,200,0,0.03,1
0,263,200,54.84,0
1,395,272,31.39,0
1,191,148,11.39,0
0,340,249,97.43,0
0,200,170,77.43,0
0,115,51,57.43,0
1,115,51,30.17,0
1,94,51,10.17,0
0,250,100,34.84,0
0,250,100,14.79,0
1,280,100,30.85,0
0,479,481,94.83,0
0,431,394,74.83,0
0,415,355,54.83,0
0,78,72,34.78,0
0,437,496,94.87,0
0,265,200,74.87,0
0,484,485,94.86,0
0,439,485,74.86,0
0,439,485,54.86,0
1,420,385,34.4,0
0,370,200,94.9,0
0,270,100,74.9,0
0,188,100,14.82,0
0,413,200,34.81,0
0,244,108,74.84,0
0,244,108,54.84,0
0,200,176,74.84,0
1,184,80,33.73,0
1,84,80,13.73,0
0,489,434,34.81,1
0,132,143,14.81,1
0,200,482,74.88,1
0,167,182,54.88,1
0,330,460,74.81,1
0,203,116,54.81,1
0,100,116,34.81,1
0,200,303,94.88,1
0,200,303,74.88,1
0,72,103,54.88,1
1,85,79,5.9,1
0,472,418,94.93,1
0,372,418,74.93,1
0,100,288,54.93,1
0,497,416,74.93,1
1,200,115,34.34,1
0,309,450,54.94,1
0,209,204,34.94,1
0,372,227,94.93,0
0,336,82,74.93,0
